LATITUDE,LONGITUDE,ADDRESS,ZIPCODE,SUBLOCALITY,TYPE,BEDS,BATH,PROPERTYSQFT,PRICE,BROKERTITLE,HOUSE_UNIT_LATLON_KEY,BOROUGH
40.7526263,-73.9658766,860 United Nations Plaza #31,10017,Midtown East,condo,3,4.0,2184.21,2348000,Compass,860|31|40.7526263|-73.9658766,Manhattan
40.7481933,-74.006941,555 W 22nd Street #11A,10011,Chelsea,condo,5,6.0,4089.0,25000000,"Core Group Marketing, Llc",555|11a|40.7481933|-74.006941,Manhattan
40.7344156,-73.9836325,305 2nd Avenue,10003,Gramercy,house,1,1.0,2184.21,995000,Brown Harris Stevens,305||40.7344156|-73.9836325,Manhattan
40.6729629,-73.9207117,1681 Prospect Place,11233,Bed-Stuy,house,8,3.0,1976.0,850000,Re/Max Elite,1681||40.6729629|-73.9207117,Brooklyn
40.6773575,-74.0013329,111 Nelson Street,11231,Red Hook,house,4,4.0,2184.21,2950000,Compass,111||40.6773575|-74.0013329,Brooklyn
40.8720291,-73.8695302,3231 Barker Avenue # D,10467,Baychester,condo,1,1.0,630.0,133000,Jeskell Realty Llc,3231|d|40.8720291|-73.8695302,Bronx
40.7534193,-73.8628811,104-14 37th Avenue,11368,Corona,house,9,4.0,4539.0,1548000,Ny Superior Realty,104||40.7534193|-73.8628811,Queens
40.7767637,-73.9843469,170 West End Avenue #3F,10023,Upper West Side,condo,3,1.0,2184.21,468000,R New York,170|3f|40.7767637|-73.9843469,Manhattan
40.8770223,-73.8585612,931 Tilden Street,10469,Riverdale,house,5,3.0,3024.0,850000,Besmatch Real Estate,931||40.8770223|-73.8585612,Bronx
40.5895073,-73.9855167,52 28th Avenue,11214,Bath Beach,house,6,3.0,2125.0,995000,Re Max Elite,52||40.5895073|-73.9855167,Brooklyn
40.7377082,-73.9819095,235 E 22nd Street Apt 11U,10010,Flatiron District,condo,3,2.0,2184.21,1850000,Compass,235||40.7377082|-73.9819095,Manhattan
40.5240723,-74.1710503,Discala Lane,10312,Huguenot,house,2,1.0,1800.0,2800000,"Neuhaus Realty, Inc.",||40.5240723|-74.1710503,Staten Island
40.736841,-73.99679,65 W 13th Street Apartment 10D,10011,Chelsea,condo,3,2.0,2803.0,4995000,Compass,65||40.736841|-73.99679,Manhattan
40.7505816,-73.8847602,"3540 82nd Street #4D, Queens, Ny 113725105",11372,Jackson Heights,condo,1,1.0,2184.21,398800,Re/Max Team,3540|4d|40.7505816|-73.8847602,Queens
40.7048447,-73.8022389,155-01 90th Avenue #6E,11432,Jamaica,condo,3,1.0,2184.21,142500,Exit Realty Prime,155|6e|40.7048447|-73.8022389,Queens
40.6193875,-74.0353364,9223 Ridge Boulevard,11209,Fort Hamilton,house,5,2.0,2000.0,2570000,Century 21 Realty First,9223||40.6193875|-74.0353364,
40.8574263,-73.8708848,601 Pelham Parkway N Apt 408,10467,Allerton,condo,1,1.0,900.0,225000,"Robert E. Hill, Inc.",601||40.8574263|-73.8708848,Bronx
40.7606023,-73.8222658,143-43 41st Avenue #4B,11355,Flushing,condo,1,1.0,900.0,345000,Winzone Realty Inc,143|4b|40.7606023|-73.8222658,Queens
40.6174718,-73.9231114,1646 E 54th Street,11234,Canarsie,house,5,2.0,1974.0,875000,Re Max Edge,1646||40.6174718|-73.9231114,Brooklyn
40.696809,-73.842496,86-17 105th Street,11418,Jamaica,house,7,2.0,2184.21,1188000,Berkshire Hathaway,86||40.696809|-73.842496,Queens
40.6657959,-73.9527658,345 Montgomery Street #4N,11225,Flatbush,condo,2,1.0,2184.21,694000,Compass,345|4n|40.6657959|-73.9527658,Brooklyn
40.767256,-73.9682231,27 E 65th Street #2E,10065,Upper East Side,condo,1,1.0,2184.21,495000,Douglas Elliman,27|2e|40.767256|-73.9682231,Manhattan
40.7571111,-73.9630783,400 E 56th Street #25C,10022,Midtown East,condo,1,1.0,687.0,649000,Corcoran Chelsea/Flatiron,400|25c|40.7571111|-73.9630783,Manhattan
40.6486309,-73.9674377,39 Argyle Road #4B,11218,Borough Park,condo,2,1.0,714.0,659000,Douglas Elliman,39|4b|40.6486309|-73.9674377,Brooklyn
40.7564761,-73.7212008,27110 Grand Central Parkway #30,11005,Glen Oaks,condo,2,2.0,1719.0,959000,Charles H. Greenthal Property,27110|30|40.7564761|-73.7212008,
40.7009355,-73.9250748,213 Suydam Street,11237,Bushwick,house,12,6.0,4125.0,1299999,Keller Williams Hudson Valley United,213||40.7009355|-73.9250748,
40.7781488,-73.782075,2 Bay Club Drive #21H,11360,Murray Hill,condo,3,1.0,2184.21,368000,Douglas Elliman,2|21h|40.7781488|-73.782075,Queens
40.5910792,-74.0801059,74 Appleby Avenue,10305,Port Richmond,house,3,2.0,1633.0,758800,"Homes R Us Realty Of Ny, Inc.",74||40.5910792|-74.0801059,Staten Island
40.7022611,-73.9854097,180 Front Street #7F,11201,Brooklyn Heights,condo,2,2.0,1245.0,1795000,Serhant,180|7f|40.7022611|-73.9854097,Brooklyn
40.7847977,-73.9556597,1295 Madison Avenue,10128,Upper East Side,house,5,2.37,4179.0,21500000,Corcoran East Side,1295||40.7847977|-73.9556597,Manhattan
40.7435797,-73.8964717,41-33 68th Street,11377,Jackson Heights,house,5,3.0,2184.21,1595000,Re/Max Team,41||40.7435797|-73.8964717,Queens
40.7693076,-73.9621998,156 E 71st Street,10021,Upper East Side,house,7,5.0,2184.21,6500000,Dolly Lenz Real Estate Llc,156||40.7693076|-73.9621998,Manhattan
40.7099505,-73.7626558,196-11 100th Avenue,11423,Jamaica,house,4,3.0,2184.21,1089000,Century 21 Milestone Realty,196||40.7099505|-73.7626558,Queens
40.7491662,-73.9406038,4237 27th Street #5B,11101,Long Island City,condo,1,1.0,2184.21,735000,Keller Williams Rty Gold Coast,4237|5b|40.7491662|-73.9406038,Queens
40.6609023,-73.8371049,158-11 96th Street,11414,Jamaica,house,2,1.0,1217.0,559900,Peerless Properties Corp.,158||40.6609023|-73.8371049,Queens
40.8510315,-73.9416561,340 Haven Avenue Apt 6F,10033,Washington Heights,condo,1,1.0,2184.21,350000,Compass,340||40.8510315|-73.9416561,Manhattan
40.767546,-73.8314686,32-05 Linden Place,11354,Flushing,house,3,3.0,1236.0,780000,B Square Realty,32||40.767546|-73.8314686,Queens
40.7172419,-73.8336819,76-26 113th Street #1B,11375,Fresh Meadows,condo,3,1.0,500.0,173000,Goldstone N Y Realty Llc,76|1b|40.7172419|-73.8336819,Queens
40.6146934,-74.0996097,43 Sunnyside Terrace,10301,St. George,house,4,2.0,2200.0,995000,Weichert Realtors Evolution Group,43||40.6146934|-74.0996097,Staten Island
40.656902,-73.7523889,147-37 230th Street,11413,Jamaica,house,4,2.0,2184.21,775000,Akcess24Homes Inc,147||40.656902|-73.7523889,Queens
40.7617008,-73.9996228,635 W 42nd Street #30A,10036,Midtown West / Hell's Kitchen,condo,1,1.0,800.0,1649000,The Bouklis Group,635|30a|40.7617008|-73.9996228,Manhattan
40.7404458,-73.9008992,44-12 65th Street,11377,Flushing,house,5,3.0,2184.21,1290000,E Realty International Corp,44||40.7404458|-73.9008992,Queens
40.8069155,-73.8562067,920 Harding Park,10473,East Bronx,house,3,1.0,1390.0,575000,Howard Hanna,920||40.8069155|-73.8562067,Bronx
40.7952284,-73.8483228,"120-47 Sunrise Ct, College Point",11356,College Point,house,7,6.0,2184.21,1499000,Cross Country Realty,120||40.7952284|-73.8483228,Queens
40.6072346,-73.9847935,100 Avenue P #1H,11204,Bensonhurst,condo,2,1.0,1200.0,800000,"Fillmore Real Estate Fusion Team, Inc.",100|1h|40.6072346|-73.9847935,Brooklyn
40.7477728,-73.9794793,120 E 36th Street,10016,Murray Hill,house,1,1.0,2184.21,750000,Keller Williams Nyc,120||40.7477728|-73.9794793,Manhattan
40.6774843,-74.0147997,199 Conover Street #2B,11231,Red Hook,condo,2,2.0,1320.0,1750000,Douglas Elliman,199|2b|40.6774843|-74.0147997,Brooklyn
40.7155919,-73.9912903,30 Orchard Street Ph B,10002,Lower East Side,house,2,2.0,1488.0,2750000,Compass,30||40.7155919|-73.9912903,Manhattan
40.8162042,-73.9383242,70 W 139th Street #8I,10037,Harlem,condo,1,1.0,2184.21,698000,Compass,70|8i|40.8162042|-73.9383242,Manhattan
40.7643711,-73.9593578,333 E 66th Street #9B,10065,Upper East Side,condo,1,1.0,2184.21,425000,Douglas Elliman,333|9b|40.7643711|-73.9593578,Manhattan
40.718295,-74.007645,24 Leonard Street Apartment 2,10013,Tribeca,condo,5,6.0,4859.0,26000000,Bhhs New York Properties,24||40.718295|-74.007645,Manhattan
40.7509451,-74.0035855,527 W 27th Street #5S,10001,Chelsea,condo,2,2.0,1997.0,3999999,Nobroker,527|5s|40.7509451|-74.0035855,Manhattan
40.7641145,-73.9651826,166 E 63rd Street #10C,10065,Upper East Side,condo,3,3.0,1615.0,2295000,Bond New York,166|10c|40.7641145|-73.9651826,Manhattan
40.6210192,-74.1602713,179 Ada Drive,10314,Tottenville,house,3,4.0,2448.0,689900,Re Max Elite,179||40.6210192|-74.1602713,Staten Island
40.7295332,-73.957726,105 Franklin Street,11222,Greenpoint,house,4,4.0,4374.0,3850000,Native Real Estate,105||40.7295332|-73.957726,Brooklyn
40.8643305,-73.9075188,8 Fordham Hill Oval #12C,10468,Kingsbridge,condo,2,1.0,965.0,243000,Exp Realty,8|12c|40.8643305|-73.9075188,Bronx
40.7129113,-73.9781415,453 Fdr Drive C803,10002,Lower East Side,house,4,2.0,2184.21,1995000,Loho Realty Inc,453||40.7129113|-73.9781415,Manhattan
40.7593913,-73.9054195,"5128 30th Avenue. #5B, Woodside",11377,Astoria,condo,3,1.0,2184.21,250000,Keller Williams Realty Landmark Ii,5128|5b|40.7593913|-73.9054195,Queens
40.7108416,-73.7572751,202-08 100th Avenue,11423,Jamaica,house,4,2.0,2184.21,845000,Home Source Realty Inc,202||40.7108416|-73.7572751,Queens
40.8329348,-73.8535075,2120 Newbold Avenue,10462,Pelham Parkway,house,8,3.0,1896.0,915000,Housebiz Realty Inc.,2120||40.8329348|-73.8535075,Bronx
40.7436341,-73.916415,43-33 48th Street,11104,Sunnyside,house,1,1.0,826.0,599888,All American Realty Management,43||40.7436341|-73.916415,Queens
40.7373584,-73.8574251,"99-30 59th Avenue L1, Corona",11368,Corona,house,2,1.0,2184.21,325000,E Realty International Corp,99||40.7373584|-73.8574251,Queens
40.6964448,-73.9283241,30 Cedar Street,11221,Bushwick,house,4,2.0,2184.21,999000,Bold Realty Corp,30||40.6964448|-73.9283241,Brooklyn
40.6403284,-74.0028134,844 50th Street #5A,11220,Sunset Park,condo,3,2.0,982.0,688000,E Realty International Corp,844|5a|40.6403284|-74.0028134,
40.8704967,-73.9011805,133 W 195th Street,10468,Kingsbridge,house,3,2.0,1308.0,950000,Compass,133||40.8704967|-73.9011805,Bronx
40.7326518,-73.8546547,99-60 63rd Road #9B,11374,Rego Park,condo,1,1.0,750.0,249000,Coldwell Banker American Homes,99|9b|40.7326518|-73.8546547,Queens
40.754143,-73.963502,444 E 52nd Street #6E,10022,Midtown East,condo,1,1.0,2184.21,465000,Spire Group Inc.,444|6e|40.754143|-73.963502,Manhattan
40.6278319,-74.024872,444 78th Street,11209,Bay Ridge,house,7,8.0,3700.0,2499000,Re Max Real Estate Professionals,444||40.6278319|-74.024872,
40.7523131,-73.8324302,13218 Avery Avenue #3D,11355,Flushing,condo,1,1.0,559.0,409000,E Realty International Corp,13218|3d|40.7523131|-73.8324302,Queens
40.7627502,-73.8267096,142-25 37th Avenue #6B,11354,Flushing,condo,2,2.0,750.0,630000,United Real Estate Fortune,142|6b|40.7627502|-73.8267096,Queens
40.694352,-73.919978,139 Grove Street #4F,11221,Bushwick,condo,2,2.0,915.0,874000,Bedford Brownstone Realty Llc,139|4f|40.694352|-73.919978,Brooklyn
40.774136,-73.96342,30 E 76th Street,10021,Upper East Side,house,4,4.0,2184.21,4995000,Brown Harris Stevens,30||40.774136|-73.96342,Manhattan
40.7821142,-73.9544199,114 E 90th Street #1D,10128,Upper East Side,condo,2,2.0,2184.21,875000,Douglas Elliman,114|1d|40.7821142|-73.9544199,Manhattan
40.7795544,-73.9848893,255 West End Avenue Apt 7A,10023,Upper West Side,condo,2,2.0,2184.21,975000,Brown Harris Stevens,255||40.7795544|-73.9848893,Manhattan
40.6719889,-73.9755419,24 Fiske Place,11215,Park Slope,house,12,4.0,2184.21,5975000,Douglas Elliman,24||40.6719889|-73.9755419,Brooklyn
40.8211783,-73.956073,626 W 136th Street #4,10031,Harlem,condo,3,1.0,2184.21,475000,Douglas Elliman,626|4|40.8211783|-73.956073,Manhattan
40.7933309,-73.9749909,677 West End Avenue #13C,10025,Upper West Side,condo,1,1.0,2184.21,975000,"Nest Seekers International, Midtown",677|13c|40.7933309|-73.9749909,Manhattan
40.7101573,-73.7988498,164-20 Highland Avenue #9D,11432,Jamaica,condo,1,1.0,627.0,175000,Big Team Realty,164|9d|40.7101573|-73.7988498,Queens
40.7015519,-73.995867,90 Furman Street Apt N-810,11201,Brooklyn Heights,condo,1,2.0,1600.0,3000000,Douglas Elliman,90||40.7015519|-73.995867,Brooklyn
40.7613258,-73.9774014,15 W 53rd Street #14G,10019,Midtown West,condo,1,2.0,1427.0,2400000,Brown Harris Stevens,15|14g|40.7613258|-73.9774014,Manhattan
40.7719074,-73.9601359,184 E 75th Street,10021,Upper East Side,house,5,2.37,6000.0,14995000,Compass,184||40.7719074|-73.9601359,Manhattan
40.7736469,-73.777944,29-26 211th Street,11360,Bayside,house,4,4.0,2184.21,988000,B Square Realty,29||40.7736469|-73.777944,Queens
40.7249599,-73.84549,6909 108th Street Apt 312,11375,Forest Hills,condo,1,1.0,850.0,299999,Exp Realty,6909||40.7249599|-73.84549,Queens
40.8310613,-73.8998364,757 E 169th Street #2A,10456,Morrisania,condo,2,1.0,1100.0,120000,Besmatch Real Estate,757|2a|40.8310613|-73.8998364,Bronx
40.7451522,-73.9927778,128 W 26th Street Fl 3,10001,Chelsea,house,3,2.0,1376.0,1995000,Compass,128||40.7451522|-73.9927778,Manhattan
40.8274367,-73.9438954,449 Convent Avenue,10031,Hamilton Heights,house,3,2.37,2184.21,1300000,Brown Harris Stevens,449||40.8274367|-73.9438954,Manhattan
40.5783596,-73.8365039,"133 Beach 116th Street, Rockaway Park",11694,Rockaway Park,house,3,2.0,1625.0,1400000,Douglas Elliman,133||40.5783596|-73.8365039,
40.685976,-73.9349974,659 Putnam Avenue #1,11221,Bushwick,condo,1,2.37,941.0,1080000,Corcoran Park Slope,659|1|40.685976|-73.9349974,Brooklyn
40.5791234,-73.9613152,3026 Brighton 7th Street.,11235,Sheepshead Bay,house,3,2.37,2184.21,1175000,Atlantic Properties Realty Inc,3026||40.5791234|-73.9613152,Brooklyn
40.7593483,-73.9617192,400 E 59th Street #16B,10022,Midtown East,condo,1,1.0,2184.21,670000,Sotheby'S International Realty,400|16b|40.7593483|-73.9617192,Manhattan
40.6942163,-73.7530902,199th Street,11412,St. Albans,house,3,2.37,2184.21,75000,Prestige Homes Ny Inc,199t||40.6942163|-73.7530902,Queens
40.5883964,-73.7934995,"6416 Beach Front Road, Far Rockaway",11692,Arverne,house,5,4.0,3200.0,1499000,Realty Trends Corp,6416||40.5883964|-73.7934995,
40.5995725,-74.1264046,16 Monroe Place,10314,Tottenville,house,4,2.0,2173.0,1200000,Katz Realty,16||40.5995725|-74.1264046,Staten Island
40.6923306,-73.9709219,180 Clermont Avenue,11205,Williamsburg,house,5,3.0,2184.21,3299000,Coldwell Banker Reliable Real Estate,180||40.6923306|-73.9709219,Brooklyn
40.7956068,-73.9338581,439 E 116th Street,10029,East Harlem,house,7,4.0,2660.0,2500000,R New York,439||40.7956068|-73.9338581,Manhattan
40.6284586,-73.9450168,935 E 32nd Street,11210,Flatlands,house,3,2.0,2184.21,799000,Re Max Edge,935||40.6284586|-73.9450168,Brooklyn
40.8151628,-73.8462531,405 Turneur Avenue,10473,East Bronx,house,4,2.0,1866.0,715000,Chase Real Properties Llc,405||40.8151628|-73.8462531,Bronx
40.7958546,-73.9464985,77 E 110th Street #6A,10029,East Harlem,condo,2,2.0,1033.0,925000,Corcoran Westside Columbus,77|6a|40.7958546|-73.9464985,Manhattan
40.8959505,-73.859572,4251 Carpenter Avenue,10466,Van Nest,house,5,3.0,3327.0,750000,Exp Realty,4251||40.8959505|-73.859572,Bronx
40.7716812,-73.9815796,"1 Lincoln Plaza, 20 W 64th Street #18B",10023,Upper West Side,condo,2,2.0,1372.0,2795000,Anita Loewy,1|18b|40.7716812|-73.9815796,Manhattan
40.6165009,-73.9885469,1919 67th Street,11204,Bensonhurst,house,5,2.0,2184.21,1560000,Compass Realty Central Inc,1919||40.6165009|-73.9885469,Brooklyn
40.7680852,-73.9572619,340 E 72nd Street,10021,Upper East Side,house,3,3.0,2184.21,4650000,Compass,340||40.7680852|-73.9572619,Manhattan
40.8315252,-73.8525427,2138 Gleason Avenue,10462,Pelham Parkway,house,8,3.0,3312.0,1100000,Century 21 Metro,2138||40.8315252|-73.8525427,Bronx
40.7742555,-73.7407295,250-38 39th Road,11363,Douglaston,house,3,2.0,1900.0,780000,Douglas Elliman,250||40.7742555|-73.7407295,Queens
40.775154,-73.962097,52 E 78th Street #3C,10075,Upper East Side,condo,2,2.0,1000.0,1199000,Douglas Elliman,52|3c|40.775154|-73.962097,Manhattan
40.7102929,-73.9660133,60 Broadway #8J,11249,Williamsburg,condo,3,2.0,1912.0,2850000,Serhant,60|8j|40.7102929|-73.9660133,
40.8902197,-73.8385449,3950 Hill Avenue,10466,Van Nest,house,3,2.37,2375.0,680000,Axe Realty Nyc Llc,3950||40.8902197|-73.8385449,Bronx
40.7478025,-73.9811899,16 Park Avenue #8C,10016,Murray Hill,condo,1,1.0,2184.21,530000,Corcoran West Side,16|8c|40.7478025|-73.9811899,Manhattan
40.7271763,-74.0030659,210 6th Avenue #1G,10014,West Village,condo,1,1.0,2184.21,595000,Douglas Elliman,210|1g|40.7271763|-74.0030659,Manhattan
40.7640468,-73.934811,33-55 14th Street #4A,11106,Astoria,condo,2,1.0,2184.21,475000,Compass,33|4a|40.7640468|-73.934811,Queens
40.7244706,-73.9473969,59 Newel Street,11222,Greenpoint,house,16,8.0,8000.0,2700000,Exit All Seasons Realty,59||40.7244706|-73.9473969,Brooklyn
40.8322942,-73.9291697,99 W 163rd Street,10452,Highbridge,house,8,5.0,2028.0,900000,Exp Realty,99||40.8322942|-73.9291697,Bronx
40.6249039,-74.0253417,467 82nd Street,11209,Bay Ridge,house,3,1.0,1683.0,1049000,Hometown Properties,467||40.6249039|-74.0253417,
40.6642913,-73.8554975,153-41 Sapphire Street,11414,Jamaica,house,7,5.0,2184.21,995000,Aida Home Realty,153||40.6642913|-73.8554975,Queens
40.6339001,-74.0299973,7200 Ridge Boulevard #409,11209,Bay Ridge,condo,1,1.0,550.0,245000,Hometown Properties,7200|409|40.6339001|-74.0299973,
40.5754825,-73.9747644,601 Surf Avenue #8C,11224,Coney Island,condo,2,2.0,1080.0,695000,"Maximillion Realty, Inc.",601|8c|40.5754825|-73.9747644,Brooklyn
40.5132319,-74.1952211,43 Purdy Place,10309,Mid-Island,house,2,1.0,912.0,436000,Vylla Homes,43||40.5132319|-74.1952211,Staten Island
40.7689132,-73.8929233,76-13 Ditmars Boulevard,11370,Bayside,house,2,1.0,2184.21,555000,Winzone Realty Inc,76||40.7689132|-73.8929233,Queens
40.787484,-73.8520832,10-41 115th Street,11356,Flushing,house,11,6.0,2184.21,1250000,Carollo Real Estate Inc,10||40.787484|-73.8520832,Queens
40.7731562,-73.9781993,1 W 67th Street # 616,10023,Upper West Side,condo,2,2.0,2184.21,4950000,Compass,1|616|40.7731562|-73.9781993,Manhattan
40.6527672,-74.0120752,223 43rd Street,11232,Sunset Park,house,3,4.0,1640.0,928000,Momentum Real Estate Llc,223||40.6527672|-74.0120752,Brooklyn
40.6763934,-73.7998105,11775 141st Street,11436,Jamaica,house,3,2.0,2184.21,725000,Realty Connect Usa Llc,11775||40.6763934|-73.7998105,Queens
40.7183478,-73.858704,66-43 Alderton Street,11374,Rego Park,house,2,2.0,1700.0,938000,Exp Realty,66||40.7183478|-73.858704,Queens
40.614409,-73.9479665,2607 Avenue O #4A,11210,Midwood,condo,1,1.0,550.0,199000,Re Max Edge,2607|4a|40.614409|-73.9479665,Brooklyn
40.8655935,-73.8916669,2671 Bainbridge Avenue,10458,Morris Heights,house,6,2.0,2184.21,854000,Lavilla Homes Inc,2671||40.8655935|-73.8916669,Bronx
40.6857744,-73.9493686,229 Monroe Street,11216,Bed-Stuy,house,4,2.0,2184.21,1439000,Excell Choice Realty,229||40.6857744|-73.9493686,Brooklyn
40.777093,-73.956552,152 E 83rd Street #5D,10028,Upper East Side,condo,1,1.0,2184.21,389000,Exp Realty Nyc,152|5d|40.777093|-73.956552,Manhattan
40.5989402,-73.9939759,2260 Benson Avenue #1L,11214,Bath Beach,condo,2,1.0,975.0,475000,Douglas Elliman,2260|1l|40.5989402|-73.9939759,Brooklyn
40.5869733,-73.9514755,2652 E 18th Street #2A,11235,Sheepshead Bay,condo,2,2.0,1000.0,815000,Compass,2652|2a|40.5869733|-73.9514755,Brooklyn
40.6442712,-73.9986359,848 43rd Street Apt 22,11232,Borough Park,condo,2,1.0,750.0,474000,Bhuiyan Properties Llc,848||40.6442712|-73.9986359,Brooklyn
40.7422513,-74.0010561,300 W 18th Street #2,10011,Chelsea,condo,2,2.0,1572.0,2350000,Compass,300|2|40.7422513|-74.0010561,Manhattan
40.779515,-73.9844714,260 West End Avenue #7A,10023,Upper West Side,condo,2,2.0,1250.0,1325000,Corcoran Westside Columbus,260|7a|40.779515|-73.9844714,Manhattan
40.7911493,-73.9463028,160 E 105th Street,10029,East Harlem,house,8,5.0,5110.0,6600000,Coldwell Banker Reliable,160||40.7911493|-73.9463028,Manhattan
40.6311681,-73.9610093,800 E 17th Street #4A,11230,Midwood,condo,2,1.0,800.0,590000,Mns,800|4a|40.6311681|-73.9610093,Brooklyn
40.7082816,-74.0180413,21 South End Avenue Apt 435,10280,Battery Park City,condo,1,1.0,673.0,610000,Compass,21||40.7082816|-74.0180413,
40.7561033,-73.7889919,44-11 192nd Street,11358,Whitestone,house,3,2.0,1550.0,1238000,Douglas Elliman,44||40.7561033|-73.7889919,Queens
40.6382091,-73.9325492,941 E 46th Street,11203,Flatbush,house,4,2.0,2184.21,789000,Keller Williams Rlty Landmark,941||40.6382091|-73.9325492,Brooklyn
40.541476,-74.174618,94 Lorrain Avenue,10312,Huguenot,house,3,2.0,1870.0,699888,Re/Max Elite,94||40.541476|-74.174618,Staten Island
40.7617181,-73.969764,117 E 57th Street Apt 34F,10022,Midtown East,condo,1,2.0,1066.0,1299000,"Nest Seekers International, Midtown",117||40.7617181|-73.969764,Manhattan
40.5533858,-74.1974018,40 Princeton Lane,10312,Huguenot,house,4,2.0,1496.0,632000,Ozana Realty Group,40||40.5533858|-74.1974018,Staten Island
40.7443407,-74.0016248,365 W 20th Street Apt 9B,10011,Chelsea,condo,2,1.0,2184.21,895000,Nobroker,365||40.7443407|-74.0016248,Manhattan
40.6813996,-73.9537521,1240 Bedford Avenue #1F,11216,Clinton Hill,condo,2,1.0,850.0,800000,Brown Harris Stevens,1240|1f|40.6813996|-73.9537521,Brooklyn
